Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
38,14,8.75,2,1.9,1,0,0,0,0,1,0
29,3,3.42,4,0.2,1,0,0,0,0,1,0
52,28,14.0,3,6.5,3,118,1,0,0,1,0
38,14,6.67,2,2.7,1,0,0,0,0,1,0
28,3,11.17,2,3.1,1,0,0,0,0,1,0
34,9,4.08,1,2.5,3,0,0,0,0,0,0
35,9,5.25,2,1.8,1,0,0,0,0,1,0
46,22,5.83,4,1.9,1,212,0,0,0,0,1
63,37,2.67,3,0.7,2,141,0,0,0,0,0
33,9,1.17,3,0.9,3,114,0,0,0,0,0
38,14,9.25,2,6.1,1,326,0,0,0,0,0
53,27,3.17,4,2.8,2,144,0,1,0,1,0
28,2,10.08,2,2.0,1,341,0,0,0,1,0
44,18,7.5,4,2.6,3,0,0,0,0,1,0
58,31,14.83,2,6.0,2,0,1,0,0,1,0
38,14,1.67,4,0.4,2,79,0,0,0,1,1
48,24,5.08,2,1.7,1,229,0,0,0,0,1
33,7,3.58,4,0.8,1,0,0,0,0,0,0
66,42,3.25,1,1.9,2,0,0,0,0,1,1
59,34,5.0,4,2.1,1,234,0,0,0,1,1
40,15,5.25,3,3.0,1,0,0,1,0,1,0
36,11,0.67,4,0.2,3,81,0,0,0,0,1
62,38,4.33,4,1.3,2,0,0,0,0,1,1
51,27,7.67,4,3.0,1,0,1,0,1,1,1
58,32,9.25,2,1.4,1,298,0,0,0,1,0
52,26,5.92,1,1.4,3,0,0,0,0,0,0
41,16,2.08,2,0.1,2,91,0,1,0,0,0
31,5,2.83,1,1.9,3,156,0,0,0,1,0
28,3,6.17,3,2.6,3,0,0,0,0,0,0
57,31,10.0,2,2.0,1,0,0,0,0,0,1
61,37,4.17,4,1.3,2,0,0,0,0,0,1
60,36,0.83,2,1.0,1,0,0,0,0,1,1
56,29,3.75,4,2.5,2,113,0,0,0,1,0
49,23,2.42,4,1.8,1,0,0,0,0,1,1
63,37,12.08,2,6.9,1,0,0,0,0,1,0
49,23,8.33,2,6.3,1,0,0,0,0,0,0
49,25,2.0,3,0.4,1,0,0,0,0,1,0
32,8,5.0,1,1.2,1,0,0,0,0,1,1
26,1,4.17,4,0.6,2,0,0,0,0,0,0
27,1,3.58,3,1.1,2,0,0,0,0,0,0
57,31,6.58,3,4.4,1,0,0,0,0,0,1
29,5,3.67,3,0.1,2,0,0,0,0,1,1
56,30,2.58,4,1.5,3,0,0,0,0,1,0
59,35,1.17,2,1.0,1,107,0,0,0,1,0
53,28,1.58,4,0.8,1,106,0,0,0,0,1
54,29,9.25,1,1.1,2,0,1,0,0,1,0
56,30,7.5,1,1.9,2,0,0,0,0,1,0
50,25,1.75,2,0.7,3,129,0,0,0,0,0
51,25,8.67,1,4.2,2,0,1,0,0,1,0
53,27,6.25,1,1.9,2,0,0,0,0,1,0
37,12,14.58,2,7.8,1,297,0,0,0,1,1
32,7,8.17,1,4.2,1,171,1,1,1,0,0
49,23,3.42,4,0.1,1,153,0,0,0,1,0
34,8,14.25,2,2.2,2,569,1,0,0,1,0
54,30,6.58,4,1.6,2,0,0,0,0,1,0
64,39,2.0,4,0.6,2,0,0,0,0,0,0
58,34,7.5,1,3.6,2,0,1,0,0,0,0
25,1,3.25,3,2.4,2,0,0,0,0,1,0
50,25,0.75,2,0.0,1,0,0,1,0,0,0
38,13,1.25,2,0.1,2,90,0,0,0,1,0
48,24,6.67,1,2.7,1,0,0,0,0,1,0
41,15,5.25,1,0.7,3,79,0,0,0,0,1
32,8,1.67,1,0.5,3,102,0,0,0,1,0
46,22,3.58,2,2.1,3,0,0,1,1,1,1
39,15,5.42,1,1.5,3,0,0,0,0,0,0
39,15,7.58,2,1.7,2,151,0,0,0,0,0
63,39,4.42,1,0.8,1,0,0,0,0,0,0
58,32,9.17,3,1.7,2,0,0,0,0,0,0
28,4,6.83,3,1.5,1,103,0,0,0,1,0
36,11,1.92,4,0.2,3,0,0,0,0,1,0
43,19,14.33,2,6.67,1,0,0,0,0,1,0
36,12,7.33,2,2.7,1,0,0,0,0,1,0
44,18,5.92,2,0.8,3,0,0,0,0,1,0
31,5,15.0,1,2.9,3,144,1,1,0,0,0
45,21,3.25,2,2.1,3,184,0,0,0,0,1
39,13,7.83,1,1.5,3,0,0,0,0,0,1
43,16,2.08,3,1.0,2,0,0,0,0,1,0
40,15,0.83,2,0.0,3,102,0,0,0,1,0
30,5,3.5,1,1.0,1,184,0,0,0,0,0
58,33,11.83,2,3.9,1,0,0,0,0,0,1
46,21,2.83,2,1.3,1,0,0,0,0,1,0
35,10,11.58,1,4.6,1,0,0,0,0,0,0
30,4,12.83,2,4.5,1,207,0,0,0,1,0
34,8,3.33,2,2.0,3,89,0,0,0,0,0
62,32,2.75,1,1.5,3,140,0,0,0,1,1
58,34,6.67,2,1.6,1,0,0,0,0,1,1
45,18,0.83,3,0.67,2,100,0,0,0,1,0
42,16,3.42,3,0.5,3,0,0,0,0,1,0
60,36,2.5,4,1.3,1,118,0,0,0,1,1
55,29,6.5,1,0.8,3,190,0,0,0,1,0
45,21,13.67,1,5.0,1,0,0,0,0,0,1
52,27,1.92,1,0.4,3,0,0,0,0,0,0
31,7,12.42,1,6.0,1,0,0,0,0,0,0
60,34,2.08,4,0.7,3,0,0,0,0,1,0
33,9,3.5,1,2.1,3,0,0,0,0,1,0
37,11,5.92,1,2.5,1,185,0,0,0,1,1
59,34,9.5,3,4.2,2,0,1,0,0,1,0
51,26,5.83,1,2.8,2,0,0,0,0,1,1
47,23,12.42,4,6.1,1,0,1,0,0,0,1
60,33,4.58,4,2.5,2,0,0,0,0,1,0
61,36,2.42,1,1.3,1,0,0,0,0,0,0
64,40,10.25,1,3.8,1,0,0,0,0,1,1
46,20,12.67,1,7.4,3,374,1,0,1,1,1
31,7,0.67,4,0.7,2,0,0,0,0,0,0
57,32,5.75,4,0.7,1,245,0,0,0,0,0
48,23,13.42,4,7.9,3,310,1,0,0,0,0
48,23,6.58,1,0.2,2,0,0,0,0,0,0
35,10,8.75,1,4.6,1,0,0,0,0,0,0
33,8,3.25,3,2.3,1,0,0,0,0,0,0
47,23,13.58,1,5.0,1,0,0,0,0,0,0
46,20,0.75,1,0.2,1,0,0,0,0,1,0
44,20,5.92,4,2.0,3,0,0,0,0,0,1
42,18,4.25,3,2.1,3,0,0,0,0,0,0
50,24,2.67,1,1.4,3,167,0,0,0,0,0
52,26,13.42,4,4.3,1,0,1,0,1,1,1
53,27,5.0,1,0.2,1,0,0,0,0,1,0
37,10,2.92,4,1.0,2,0,0,0,0,0,0
64,40,3.42,4,1.2,2,0,0,0,0,1,0
46,22,6.08,2,1.7,1,216,0,0,0,1,0
57,33,4.08,4,1.5,1,214,0,1,1,1,1
61,35,6.58,2,2.0,1,194,0,0,0,1,1
42,18,10.0,2,7.5,1,0,0,1,0,0,0
40,16,5.0,2,3.2,1,0,0,0,0,0,0
33,8,6.5,3,0.6,2,0,0,0,0,1,0
50,26,3.33,4,1.1,2,131,0,0,0,0,0
52,26,9.17,2,5.4,3,204,1,1,1,1,0
35,11,13.33,4,5.7,3,0,1,1,0,0,0
57,32,5.67,4,0.7,1,191,0,0,0,1,1
56,31,4.08,2,1.6,3,103,0,0,0,1,0
44,20,5.42,2,2.5,1,0,0,0,0,1,0
23,3,4.58,3,2.4,2,145,0,0,0,1,0
33,8,5.17,3,2.3,1,98,0,0,0,0,1
48,22,12.67,1,0.0,1,0,0,0,0,0,0
45,18,3.5,3,2.5,2,0,0,0,0,0,0
54,28,3.25,4,0.7,2,0,0,0,0,1,0
42,17,9.25,3,3.0,1,0,1,1,1,0,1
47,21,6.83,3,2.1,1,0,0,0,0,0,0
61,36,9.0,4,3.4,2,0,0,0,0,1,0
53,27,4.92,2,0.8,3,0,0,0,0,1,0
56,30,5.08,3,2.5,1,193,0,0,0,1,0
33,6,6.5,4,2.0,2,0,0,1,0,1,0
44,18,1.5,2,0.1,3,0,0,0,0,1,0
63,37,9.42,4,1.7,3,0,0,0,0,1,1
47,20,5.17,1,2.67,2,0,0,0,0,1,0
50,24,6.75,1,4.9,1,248,0,0,0,1,0
49,25,1.08,3,0.4,1,106,0,0,0,1,0
34,9,6.25,1,2.8,1,194,0,0,0,0,0
40,14,2.75,2,0.8,3,89,0,0,0,1,0
38,13,14.92,1,4.1,1,0,0,0,0,1,0
51,26,5.75,3,2.0,2,0,0,0,0,1,0
28,4,3.75,1,1.0,3,0,0,0,0,1,0
52,26,4.92,3,3.0,2,0,0,0,0,1,0
39,13,6.75,2,2.8,1,0,0,0,0,1,0
29,5,11.08,1,5.4,1,212,0,0,0,1,0
54,29,6.75,2,0.0,3,0,0,0,0,1,0
63,38,1.17,4,0.4,2,86,0,0,0,1,1
40,14,2.33,2,0.8,3,0,0,0,0,0,0
36,12,7.75,2,2.2,1,0,0,0,0,1,0
45,20,15.92,3,2.6,3,123,1,0,0,0,0
61,37,12.92,1,2.9,1,0,0,0,0,1,0
26,0,12.92,2,7.2,1,0,0,0,0,0,0
33,8,5.67,4,1.3,1,0,0,0,0,1,0
64,40,4.33,2,1.1,1,226,0,0,0,0,0
43,17,4.25,1,0.7,3,0,0,0,0,0,0
24,0,3.67,4,1.6,1,180,0,0,0,1,0
30,5,10.08,2,3.1,1,408,0,0,0,1,0
60,36,4.08,4,2.2,1,204,0,1,0,1,0
50,26,3.5,2,1.0,3,78,0,1,0,1,0
40,15,12.0,1,4.1,1,0,0,0,0,0,0
31,6,6.0,1,2.6,2,0,0,0,0,1,0
30,4,3.67,1,1.5,1,109,0,0,0,0,0
60,35,3.58,3,0.9,3,175,0,0,0,0,0
39,14,6.17,1,0.1,2,144,0,1,0,1,0
66,41,12.08,1,2.5,1,0,0,0,0,1,0
65,41,13.17,2,2.1,1,0,0,0,0,0,0
54,28,6.5,4,4.9,1,0,0,0,0,0,0
54,29,12.83,1,2.4,2,352,1,0,0,1,0
35,9,8.75,2,4.5,3,0,0,0,0,0,0
32,7,8.33,3,0.6,2,0,0,0,0,1,0
63,39,4.83,1,0.0,2,0,0,0,0,1,0
60,35,9.42,1,0.9,1,406,0,0,0,1,0
43,18,0.83,2,0.1,2,0,0,1,0,0,1
59,33,11.83,2,2.7,1,0,0,0,0,0,0
62,37,10.67,1,2.5,1,0,0,0,0,0,0
30,5,10.92,3,0.5,3,0,1,0,0,0,0
54,30,7.33,4,1.0,2,122,0,0,0,1,0
30,6,8.42,2,0.6,1,0,0,0,0,1,0
31,1,5.83,2,1.75,3,0,0,0,1,1,1
44,20,10.17,1,0.3,1,0,0,1,0,1,0
32,8,5.83,3,1.5,1,0,0,0,0,1,0
63,38,12.33,2,4.3,3,0,1,0,0,1,0
57,32,3.58,2,2.1,3,166,0,0,0,1,0
60,30,2.58,1,1.5,3,0,0,0,0,1,0
37,11,2.92,2,0.8,3,0,0,0,0,0,0
53,27,6.75,4,2.6,3,0,0,0,0,1,0
51,25,1.58,1,1.4,3,98,0,0,0,0,0
30,5,8.17,4,1.8,3,129,0,1,1,1,1
28,2,8.42,4,2.1,3,0,0,0,0,1,0
50,24,6.75,2,0.4,3,0,0,0,0,0,0
52,27,11.25,1,0.6,1,452,0,0,0,1,0
56,30,2.83,2,0.7,2,0,0,0,0,1,0
40,16,8.67,1,3.4,1,249,0,0,0,0,0
64,38,2.42,3,0.7,2,0,0,0,0,1,0
61,36,9.92,2,5.4,2,0,1,0,0,1,0
46,20,6.83,2,1.7,2,0,0,0,0,1,1
55,29,5.17,1,0.2,1,0,0,0,0,1,0
45,19,7.08,3,2.1,1,0,0,0,0,1,1
40,15,0.67,2,0.1,2,0,0,0,0,0,0
63,37,6.5,4,1.7,3,0,0,0,0,1,0
57,32,3.67,3,0.5,2,0,0,0,0,1,0
38,14,10.17,2,8.0,1,0,0,0,0,1,1
37,11,1.83,3,0.1,2,114,0,0,0,0,0
31,5,3.25,4,2.2,2,0,0,0,0,1,1
50,26,4.58,1,1.6,2,0,0,0,0,1,0
42,18,12.0,2,6.1,1,158,0,0,0,0,0
51,27,5.92,1,2.6,2,0,0,0,0,0,1
38,13,15.92,2,3.0,1,0,0,0,0,1,0
53,26,1.83,1,0.5,2,100,0,0,0,1,0
43,17,13.17,1,2.4,1,0,0,0,0,1,0
35,9,10.92,3,0.3,3,0,1,0,1,1,1
49,24,6.25,1,2.8,2,160,0,0,0,0,1
28,4,5.75,3,0.7,2,170,0,0,0,0,0
51,27,3.25,2,0.8,1,0,0,0,0,0,0
39,14,2.83,4,1.7,1,0,0,0,0,1,1
31,7,2.67,1,1.7,1,0,0,0,0,1,0
44,18,10.75,1,5.7,1,0,0,0,0,1,0
46,20,13.17,3,5.4,1,432,1,0,0,0,1
42,18,4.5,1,1.8,1,0,0,0,0,1,0
41,17,2.83,1,2.0,2,0,0,0,0,0,0
23,2,3.75,4,0.6,2,0,0,0,0,1,1
59,33,5.67,2,2.3,3,0,0,1,0,0,0
47,21,4.42,1,1.5,2,0,0,0,0,1,0
48,23,2.67,1,0.1,1,0,0,0,0,0,1
58,33,14.42,2,7.2,3,0,1,0,0,1,0
58,34,2.58,4,0.4,1,0,0,0,0,0,0
54,29,6.0,2,3.7,1,144,0,0,0,1,0
49,24,2.5,4,0.4,2,157,0,0,1,1,1
63,38,11.5,1,2.5,1,0,0,0,0,1,0
62,37,1.5,1,1.5,2,127,0,0,0,0,0
45,19,5.75,1,2.8,1,220,0,0,0,1,1
39,13,4.83,3,2.1,1,247,0,0,0,1,0
58,34,5.25,4,1.5,1,0,0,0,0,1,0
56,30,3.58,2,0.3,1,0,0,1,0,0,0
29,5,2.33,1,0.2,3,0,0,0,0,1,0
33,9,3.17,1,2.1,3,133,0,0,0,0,0
55,29,6.0,3,0.3,2,147,0,0,0,0,0
56,31,5.33,4,0.9,1,0,0,0,0,1,0
36,12,5.83,3,2.6,2,165,0,0,0,1,0
53,29,1.0,1,0.3,1,0,0,0,0,0,0
57,31,13.25,2,0.5,1,0,0,0,0,0,0
35,9,8.58,2,4.5,3,0,0,0,0,1,0
43,18,3.5,1,0.3,3,0,0,0,0,1,0
54,29,4.0,2,2.1,3,142,0,0,0,1,0
29,3,4.08,1,1.5,1,0,0,0,0,0,0
39,14,7.42,2,0.4,1,0,0,0,0,1,0
32,8,1.83,4,0.7,2,0,0,0,0,1,1
51,27,0.83,2,0.2,1,86,0,0,0,0,0
50,25,3.17,1,1.3,2,120,0,0,0,0,1
54,29,4.08,2,2.1,3,95,0,0,0,1,1
38,12,2.5,2,1.4,3,0,0,0,0,0,1
32,7,6.83,1,2.6,2,240,0,0,1,1,1
62,37,6.83,1,0.8,3,312,0,0,0,1,0
57,33,2.0,1,0.1,2,0,0,0,0,0,0
47,23,2.67,4,0.6,1,156,0,0,0,1,1
51,25,2.83,3,0.9,3,111,0,0,0,1,0
54,27,16.25,2,4.75,2,477,1,0,0,0,0
26,1,5.08,4,2.2,1,119,0,0,0,0,0
37,11,1.83,3,0.1,2,0,0,0,0,1,1
27,0,3.33,4,1.0,3,0,0,0,0,1,0
63,38,4.17,2,2.8,1,205,0,0,0,0,0
62,36,2.92,2,0.7,3,0,0,1,0,0,1
59,33,5.33,3,0.3,2,0,0,0,0,0,0
32,7,4.08,3,2.3,1,0,0,0,0,1,0
35,8,3.67,4,1.0,2,192,0,0,0,0,1
56,31,5.42,2,3.7,1,0,0,0,0,1,0
55,31,1.08,4,0.7,1,0,0,0,0,1,0
31,5,7.0,1,2.9,3,105,0,0,0,0,1
54,29,2.33,4,0.2,2,101,0,0,0,1,0
58,32,9.0,3,4.4,1,0,0,0,0,1,0
48,24,4.92,1,0.0,1,144,0,0,0,1,0
48,22,13.58,1,2.4,1,396,0,0,0,1,0
33,9,15.25,2,8.8,3,582,1,0,0,1,0
36,6,5.75,4,4.0,3,0,0,0,0,1,0
41,16,9.58,1,7.0,1,0,0,0,0,0,0
55,31,10.83,4,6.5,1,0,1,0,0,0,1
63,37,15.42,2,7.9,2,358,1,0,0,1,0
53,29,9.83,2,0.3,1,0,0,0,0,1,0
38,13,13.58,1,4.1,1,0,0,0,0,0,0
46,20,11.67,2,6.3,1,380,0,0,0,1,1
59,33,7.58,2,0.7,2,0,0,0,0,1,1
56,31,5.08,4,1.3,3,0,0,0,0,1,1
59,35,14.0,4,4.1,2,0,1,0,0,1,0
39,13,5.75,3,0.9,2,0,0,0,0,0,0
47,21,1.83,1,0.2,1,104,0,0,0,0,0
47,22,4.42,1,0.3,1,213,0,0,0,0,0
53,26,2.08,2,1.0,2,0,0,0,1,1,1
36,9,9.58,4,2.2,2,0,1,0,0,0,0
34,9,2.58,4,1.1,3,85,0,1,1,1,1
36,10,6.92,1,2.8,3,0,0,0,0,0,1
60,34,12.67,2,6.9,1,0,0,0,0,0,0
45,20,2.5,1,0.1,1,0,0,0,0,1,0
27,3,2.83,1,0.2,3,0,0,0,0,1,1
47,22,3.67,1,1.4,3,0,0,0,0,1,1
44,20,15.17,2,7.6,1,0,0,0,0,0,0
54,30,3.67,3,1.5,1,117,0,0,0,1,0
57,33,10.17,2,6.0,1,153,0,1,1,1,1
52,26,2.92,4,1.8,1,0,0,0,0,1,0
51,25,7.58,1,0.8,3,0,0,0,0,0,0
57,32,2.5,2,2.0,2,0,0,0,0,0,0
65,39,4.42,1,2.5,3,0,0,0,0,1,0
58,33,2.33,1,0.3,3,0,0,0,0,1,0
64,39,7.08,4,3.4,2,200,0,0,0,1,0
52,26,2.33,2,0.7,2,90,0,0,0,1,1
58,34,3.42,4,0.4,1,177,0,0,0,1,0
52,22,12.83,1,5.0,3,0,1,1,1,1,0
43,18,3.42,1,0.3,3,0,0,0,0,1,0
56,32,2.75,3,1.5,1,0,0,0,0,0,0
37,12,15.17,3,5.8,3,0,1,0,0,1,0
53,27,4.92,2,0.8,3,0,0,0,0,1,0
27,2,10.75,2,3.3,1,0,0,1,0,0,0
53,27,2.92,3,0.9,3,136,0,0,0,1,0
42,16,15.42,3,2.2,2,0,1,1,1,1,1
58,34,3.75,4,1.3,2,201,0,0,0,0,0
36,12,5.17,4,0.1,2,145,0,0,0,0,0
53,28,15.25,3,8.2,3,467,1,0,1,1,1
48,22,1.17,2,0.1,3,0,0,0,0,1,0
54,28,4.42,1,2.2,3,0,0,0,0,1,1
26,1,4.0,3,2.6,3,169,0,0,0,0,0
50,26,10.67,2,0.4,1,0,0,0,0,1,0
31,7,8.75,1,4.0,1,331,0,0,0,1,0
35,9,3.33,3,0.9,1,0,0,0,0,1,1
63,37,0.83,2,0.4,1,0,0,0,0,1,0
29,4,8.5,2,3.3,1,303,0,0,0,0,0
57,32,2.58,3,0.1,2,0,0,0,0,1,0
30,5,2.5,4,0.8,1,158,0,0,0,1,0
33,7,1.75,1,0.6,3,0,0,1,0,0,0
62,36,3.67,2,0.3,1,0,0,0,0,0,0
35,10,4.0,1,2.5,3,164,0,0,0,1,0
37,11,1.75,3,0.2,2,0,0,0,0,1,0
37,11,7.0,4,2.2,2,0,0,0,0,1,1
35,10,5.33,3,0.7,2,230,0,0,0,1,0
35,9,6.83,1,2.5,1,138,0,0,0,0,0
59,35,3.25,4,1.3,1,0,0,0,0,1,0
53,27,3.75,2,0.8,3,0,0,0,0,1,1
45,21,11.08,4,5.7,3,0,1,0,1,1,1
46,22,12.67,2,1.4,1,0,0,0,0,1,0
40,16,1.0,1,1.0,1,91,0,1,0,0,0
42,16,2.67,3,1.5,1,149,0,0,0,1,0
25,1,6.17,4,2.6,1,204,0,0,0,0,0
39,14,4.5,2,1.1,2,159,0,0,0,0,1
30,6,15.08,3,4.1,2,0,1,0,1,1,1
58,33,6.25,2,0.0,3,0,0,0,0,1,0
41,15,7.92,3,0.1,1,240,0,1,0,0,0
37,11,15.83,4,7.3,2,565,1,0,1,1,0
36,11,7.5,1,2.8,1,0,0,0,0,1,0
27,3,1.67,4,1.0,1,134,0,0,0,1,1
60,34,5.33,3,2.2,3,0,0,0,0,0,0
62,36,7.08,2,1.7,3,98,0,0,0,0,0
67,43,8.75,4,1.7,2,0,0,0,0,1,0
44,18,1.75,1,0.2,1,0,0,0,0,1,0
24,1,6.5,2,1.8,2,0,0,0,0,0,0
45,21,13.17,2,6.67,1,132,0,0,0,1,1
58,34,10.42,1,4.3,1,219,0,0,0,0,0
61,36,6.75,3,1.8,2,0,0,0,0,1,0
54,29,15.25,1,8.1,1,0,0,0,0,1,1
28,3,4.5,4,0.6,2,0,0,0,0,1,0
49,24,6.58,4,3.6,3,212,0,0,0,1,0
35,11,3.17,1,1.5,2,136,0,0,0,1,0
36,10,14.33,4,1.0,2,295,1,0,0,1,0
34,8,15.33,3,7.5,1,0,1,0,0,0,0
36,11,13.17,2,7.8,1,114,0,0,0,1,1
35,11,15.67,1,0.9,3,282,1,0,0,1,0
27,2,1.67,4,0.5,3,0,0,0,0,1,0
42,18,5.0,4,0.2,3,151,0,0,0,0,1
65,39,9.42,4,2.4,3,0,0,0,0,1,0
29,5,5.83,4,0.0,1,0,0,0,0,1,1
65,41,7.0,2,0.0,3,0,0,0,0,1,1
59,33,1.92,2,0.2,3,0,0,0,0,1,0
46,22,11.75,2,3.3,1,0,0,1,1,1,1
59,33,9.17,3,4.4,1,264,0,0,0,1,0
52,26,2.58,4,1.8,1,0,0,0,0,1,1
60,35,1.83,1,1.3,1,80,0,0,0,0,0
43,17,7.58,1,5.2,1,0,0,1,0,0,0
65,39,6.83,4,2.4,3,252,0,0,0,1,0
50,26,1.92,1,0.3,1,0,0,0,0,0,0
48,23,2.92,1,0.1,1,0,0,1,0,1,0
49,25,9.5,1,2.5,3,0,1,0,0,1,0
58,33,1.5,3,0.1,2,0,0,0,0,1,1
24,2,6.67,2,1.6,3,238,0,0,0,0,0
58,32,6.17,2,2.3,3,0,0,0,0,0,1
45,19,10.17,4,4.1,2,0,1,0,0,1,0
42,15,6.08,3,2.33,2,0,0,0,0,0,0
64,40,3.33,2,1.1,1,0,0,0,0,1,0
49,25,4.58,4,0.1,3,0,0,0,0,1,0
55,31,5.75,1,2.7,2,0,0,1,0,0,1
40,14,7.67,4,1.4,2,0,0,0,0,1,0
28,2,4.0,4,2.1,3,0,0,0,0,1,1
57,31,9.42,4,0.6,3,327,1,0,0,1,0
50,25,4.83,1,1.3,2,0,0,0,0,1,0
40,16,9.08,2,2.2,1,0,0,0,0,1,0
55,28,3.25,3,1.0,2,0,0,0,0,1,1
53,29,2.75,3,1.9,2,144,0,0,0,0,0
48,24,1.5,4,0.2,1,0,0,0,0,1,1
59,33,5.25,1,1.6,1,0,0,0,0,1,1
58,32,3.58,1,2.8,2,0,0,0,0,1,0
38,14,5.83,4,2.0,3,0,0,0,0,1,0
49,25,1.58,1,0.9,3,0,0,0,0,0,0
60,36,3.25,4,1.3,2,140,0,0,0,1,0
54,28,6.75,3,0.8,1,0,0,0,0,0,0
28,2,2.83,4,1.3,3,0,0,0,0,0,0
27,1,11.67,1,5.9,2,175,1,1,1,1,0
42,18,9.5,1,0.3,1,0,0,0,0,0,0
52,28,4.58,2,3.2,3,151,0,0,0,0,0
54,30,1.75,1,0.1,2,76,0,0,0,1,0
56,30,4.17,4,2.8,2,0,0,1,0,1,0
58,34,3.42,3,1.5,1,0,0,0,0,1,1
56,32,15.83,3,2.2,1,0,1,0,1,1,0
64,40,0.67,2,0.3,3,0,0,0,0,1,0
35,8,4.58,2,1.67,2,0,0,0,0,1,0
45,20,3.33,2,1.3,1,0,0,0,0,0,1
57,32,1.83,3,0.1,2,0,0,0,0,1,0
35,8,3.67,2,1.67,2,0,0,1,0,0,1
46,22,8.5,3,4.5,3,0,1,0,0,1,0
30,4,4.5,4,1.8,3,235,0,0,0,1,0
44,20,10.83,4,3.2,2,0,1,0,0,0,0
39,12,6.25,3,2.33,2,0,0,0,0,1,1
42,18,3.5,2,1.7,1,0,0,0,0,1,0
34,9,11.08,1,3.8,1,0,0,0,0,1,0
46,20,3.33,1,1.2,2,0,0,0,0,1,0
55,31,2.83,3,1.5,1,101,0,0,0,1,0
28,3,11.83,1,0.8,1,0,0,0,0,1,0
35,10,5.33,3,2.3,1,0,0,0,1,1,1
60,35,3.67,2,1.6,3,170,0,0,0,1,0
50,24,7.92,1,0.3,1,262,0,0,0,1,0
52,26,4.08,1,1.4,3,0,0,0,0,1,0
51,27,1.0,2,0.2,1,0,0,0,0,0,0
51,26,8.17,1,1.3,3,0,0,0,0,1,1
59,35,3.5,4,0.4,1,0,0,0,0,1,0
53,28,3.67,2,0.6,3,0,0,0,0,1,1
43,17,10.33,1,5.2,1,0,0,0,0,0,0
31,6,14.58,2,6.7,1,0,0,0,0,1,0
32,6,1.83,4,0.3,1,0,0,0,0,0,0
41,17,6.5,4,2.67,1,99,0,0,0,1,0
31,4,4.5,2,1.0,2,109,0,0,0,0,1
41,16,12.83,1,7.0,1,0,0,0,0,0,1
47,22,3.5,3,2.7,2,0,0,0,0,1,0
37,13,16.25,2,6.5,1,635,0,0,0,1,0
53,23,6.67,1,3.0,3,0,0,0,0,1,1
49,22,6.75,3,2.0,2,0,0,0,0,1,0
62,36,7.42,2,2.0,1,0,0,0,0,1,1
33,9,5.08,3,2.6,2,0,0,0,0,1,0
54,24,2.08,4,0.4,3,0,0,0,0,0,1
27,3,3.58,3,0.1,2,163,0,0,0,1,0
60,35,10.17,1,2.6,1,352,0,0,0,0,0
29,5,13.33,1,4.3,1,385,0,0,0,1,0
56,32,6.92,4,1.6,2,0,0,0,0,0,0
55,30,6.58,2,0.0,3,0,0,0,0,0,0
45,19,2.5,3,0.5,2,0,0,0,0,1,1
33,9,12.08,1,4.3,1,437,0,0,0,1,0
45,21,12.58,2,3.3,1,328,0,0,0,0,0
44,18,1.17,2,0.1,3,98,0,0,0,0,1
37,11,1.58,3,0.2,2,0,0,0,0,1,0
42,16,4.58,1,0.7,3,135,0,0,0,1,0
26,2,11.0,2,2.4,3,0,1,0,0,0,1
33,8,15.17,1,8.6,1,0,0,0,0,0,0
61,36,6.5,3,0.5,1,0,0,0,0,1,1
31,7,3.5,1,2.4,2,0,0,0,0,1,1
54,29,3.67,2,2.3,3,187,0,0,0,1,0
62,38,16.25,4,5.2,3,522,1,0,1,1,1
61,36,4.42,3,0.5,2,0,0,0,0,1,0
66,41,5.42,3,2.4,1,0,0,0,0,0,0
38,12,3.58,4,0.2,1,0,0,0,0,0,0
55,29,3.17,4,1.5,3,0,0,0,0,0,1
60,36,4.17,1,1.8,3,0,0,0,0,1,0
23,2,6.75,2,1.8,2,0,0,0,0,0,0
29,3,3.42,1,1.9,3,0,0,0,0,1,1
35,10,6.08,3,2.3,1,0,0,0,0,1,0
53,27,2.58,2,0.4,3,104,0,0,0,0,1
32,7,7.0,3,0.6,2,0,0,0,0,1,1
38,14,7.92,2,1.9,1,0,0,0,0,1,1
44,18,13.5,4,1.3,1,301,1,0,0,0,0
43,18,5.0,2,2.2,3,115,0,0,0,0,0
54,30,10.08,2,1.1,3,0,1,1,0,0,0
52,25,3.58,3,1.0,2,165,0,0,1,1,1
31,7,3.17,1,1.8,2,182,0,0,1,1,1
47,22,6.83,1,2.9,1,276,0,0,0,1,0
42,18,4.33,4,1.9,1,0,0,0,0,1,0
57,33,3.58,3,1.5,1,168,0,0,0,0,1
33,8,6.83,1,2.6,2,0,0,1,1,1,1
35,10,13.42,1,4.1,1,0,0,1,0,1,0
56,30,2.0,2,0.7,2,0,0,0,0,1,0
57,32,8.5,1,2.6,1,0,0,0,0,1,0
25,1,4.42,3,2.4,2,0,0,0,0,0,0
53,28,7.08,1,1.2,1,0,0,0,0,0,0
59,33,9.25,3,4.4,1,0,0,0,0,1,0
56,32,7.5,2,0.3,1,0,0,0,0,1,1
54,28,7.83,2,1.1,1,188,0,0,0,0,0
48,23,5.25,4,3.6,3,0,0,0,0,0,0
